Entrez	Symbol	AMO_D_discoideum	AMO_E_histolytica	AMO_P_pallidum	EXC_G_intestinalis	EXC_L_major	EXC_N_gruberi	EXC_T_brucei	EXC_T_vaginalis	OPI_B_dendrobatidis	OPI_B_floridae	OPI_C_albicans	OPI_C_elegans	OPI_C_neoformans	OPI_C_owczarzaki	OPI_D_melanogaster	OPI_D_rerio	OPI_E_cuniculi	OPI_G_gallus	OPI_H_sapiens	OPI_M_brevicollis	OPI_M_domestica	OPI_M_musculus	OPI_N_ceranae	OPI_N_crassa	OPI_N_vectensis	OPI_O_anatinus	OPI_R_norvegicus	OPI_S_cerevisiae	OPI_S_pombe	OPI_S_rosetta	OPI_T_adhaerens	OPI_T_hominis	OPI_U_maydis	OPI_X_tropicalis	PLA_A_thaliana	PLA_C_reinhardtii	PLA_M_pusilla	PLA_O_sativa	PLA_O_tauri	PLA_P_patens	PLA_V_carteri	SAR_B_bovis	SAR_B_hominis	SAR_C_parvum	SAR_E_siliculosus	SAR_P_falciparum	SAR_P_infestans	SAR_P_sojae	SAR_P_tetraurelia	SAR_P_tricornutum	SAR_T_gondii	SAR_T_parva	SAR_T_pseudonana	SAR_T_thermophila
107	Matryoshka_10593	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
108	Matryoshka_10606	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	3	1	2	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	Matryoshka_1061	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
110	Matryoshka_10619	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	1	1	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	Matryoshka_1062	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	2	0	2	2	0	2	2	0	0	2	2	2	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	2	0
112	Matryoshka_10626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	1	1	0	0	0	1	0	0	0	0	2	0	1	1	0
113	Matryoshka_10630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	Matryoshka_10632	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	Matryoshka_10643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	Matryoshka_1065	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	0	1	1
117	Matryoshka_10645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	3	1	0	0	0	0	0	0	0	0	1	0	0	1	1
118	Matryoshka_10655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	Matryoshka_10659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0
120	Matryoshka_1066	2	2	2	0	2	2	1	1	0	2	0	2	0	2	2	2	0	2	2	1	2	2	0	0	2	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	0	2	1	2	1	2	2	2	2	1	1	1	2
121	Matryoshka_10661	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	1	0	3	0	0	0	1	0	0	0	0	1	0	0	2	0
122	Matryoshka_10670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	Matryoshka_10678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
124	Matryoshka_10683	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0
125	Matryoshka_10686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	Matryoshka_10688	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
127	Matryoshka_10679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0
128	Matryoshka_10690	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	Matryoshka_10691	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	Matryoshka_10712	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	2	2	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	Matryoshka_10725	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	Matryoshka_10728	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	Matryoshka_10727	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	Matryoshka_10732	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
135	Matryoshka_10736	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	2	2	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	Matryoshka_1074	2	1	1	1	2	1	2	0	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	0	1	1	1	2	1	1	1	2	2	2	1	1	0	1	3	2	1	1	2	1	2	1	0	1	1
137	Matryoshka_10753	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
138	Matryoshka_10754	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
139	Matryoshka_10761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
140	Matryoshka_10757	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	1	1	0	0	0	1	0	0	0	0	2	0	0	2	0
141	Matryoshka_10769	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	Matryoshka_10771	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	Matryoshka_10773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
144	Matryoshka_10782	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	3	1	0	1	2	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	Matryoshka_10786	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	2	0	2	2	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	Matryoshka_1078	0	0	0	2	0	3	0	0	0	2	0	2	0	0	2	2	0	2	2	3	2	2	0	0	1	1	2	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	2	0
147	Matryoshka_1079	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
148	Matryoshka_10792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	Matryoshka_10794	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	2	0	2	2	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	Matryoshka_10805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	2	0	0	2	2	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	Matryoshka_1082	1	2	1	0	1	2	1	1	1	2	1	1	1	1	1	1	0	1	2	1	2	2	0	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1
152	Matryoshka_1085	2	0	2	0	0	2	0	1	2	3	0	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	2	0	0	2	2	0	2	2	0	3	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0
153	Matryoshka_1084	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1
154	Matryoshka_1086	2	0	2	0	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	0	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	2	0	0	0	2	0	2	2	2	2	0	0	3	2
155	Matryoshka_10869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	2	0	0	0	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	Matryoshka_1088	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	2	1
157	Matryoshka_10879	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	1	0	2	1	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	Matryoshka_1089	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
159	Matryoshka_10888	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	Matryoshka_10900	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	Matryoshka_10903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	Matryoshka_10907	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	1	0	2	2	0	2	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
163	Matryoshka_1091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1
164	Matryoshka_1094	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
165	Matryoshka_1096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	1	0	1	1	1	1	1	0	3	1
166	Matryoshka_10959	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	2	2	0	2	2	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	Matryoshka_10945	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	3	1	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	Matryoshka_10966	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	Matryoshka_1097	1	0	1	0	0	0	1	2	0	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1
170	Matryoshka_10973	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	2	2	0	0	0	0	0	2
171	Matryoshka_10974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
172	Matryoshka_1099	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2
173	Matryoshka_10997	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	2	0	1	2	0	0	2	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	Matryoshka_10998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	Matryoshka_1100	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	1	2	2	1	1	2	1	2	1	1	2	1	3	0	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2
176	Matryoshka_11002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	Matryoshka_11006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	Matryoshka_11025	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
179	Matryoshka_11034	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	Matryoshka_1104	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1	2	1	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
181	Matryoshka_11045	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
182	Matryoshka_1102	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	1	1	0	1	1	1	3	0	1	1	1	3	1	1	0	1	1	1	1	1	1	1	0	1	1
183	Matryoshka_11048	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	2	0	1	1	0	0	2	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	Matryoshka_11047	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
185	Matryoshka_1105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
186	Matryoshka_11060	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	1	2	1	0
187	Matryoshka_11076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	Matryoshka_11075	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	3	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	Matryoshka_11079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	2	0	0	0	0	2	0	0	2	0
190	Matryoshka_11093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
191	Matryoshka_11094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
192	Matryoshka_11096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
193	Matryoshka_11098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
194	Matryoshka_11107	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	Matryoshka_11108	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	Matryoshka_11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
197	Matryoshka_11110	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0
198	Matryoshka_11113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	1	1	1	0	0	0	0	2	0	0	0	0	2	0	0	2	0
199	Matryoshka_11119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	2	2	0	0	0	3	0	0	1	0
200	Matryoshka_1110	0	1	0	1	1	1	1	1	3	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	3	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	2	1	0	1	0
201	Matryoshka_11122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0
202	Matryoshka_11128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0
203	Matryoshka_11156	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	1	1	0	1	0	0	1
204	Matryoshka_1117	1	0	1	0	1	0	0	0	3	1	1	1	2	1	1	1	0	2	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	3	1	0	0	0
205	Matryoshka_11166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	0	2	0	0	2	0	0	1	1	2	0	1	0	0	2
206	Matryoshka_11173	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	2
207	Matryoshka_11191	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
208	Matryoshka_1118	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	2	0	2	2	0	2	2	0	0	1	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
209	Matryoshka_11182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
210	Matryoshka_11183	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1
211	Matryoshka_11188	1	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
212	Matryoshka_11193	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	2	2	0	2	2	0	0	2	1	2	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	Matryoshka_11197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
214	Matryoshka_11211	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	2
215	Matryoshka_11219	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
216	Matryoshka_11220	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	Matryoshka_11252	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
